Links,Claims,Date,Date
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-an-australian-astronaut-jumping-from-spaceship-to-earth-1758971-2021-01-14, Video shows a self-driving smart bicycle developed by the American tech giant Google,9-Jan-21,9-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-conspiracy-theory-on-bird-flu-linking-bird-deaths-to-jio-5g-trial-goes-viral-1758796-2021-01-13, The Indian government has removed the nationality column from Indian passports,8-Jan-21,8-Jan-21
https://www.indiatoday.in//fact-check/video/fact-check-viral-post-on-made-in-india-signal-sanskrit-coding-is-a-work-of-satire-1758656-2021-01-13, A Punjabi singer and actor called Goldy Manepuria falsely claimed to be an Indian soldier and provoked protesting farmers through a video,8-Jan-21,8-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-old-image-of-assaulted-woman-goes-viral-targeting-beti-bachao-campaign-1758458-2021-01-12," Due to increasing load on Staff Selection Commission servers, a new 'Tier-0' level exam has been introduced and candidates can only apply for jobs after qualifying it",7-Jan-21,7-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-viral-post-on-made-in-india-signal-sanskrit-coding-is-a-work-of-satire-1758443-2021-01-12, A protester dressed as Batman had arrived at the US Capitol Hill along with Donald Trump supporters who stormed the building on January 6,7-Jan-21,7-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-old-pictures-of-air-mishaps-linked-to-indonesia-plane-crash-1758316-2021-01-12," After Donald Trump supporters laid siege to the US Capitol Hill, German Chancellor Angela Merkel tweeted that her departure from office is going to be “very boring”",7-Jan-21,7-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-this-baby-was-not-aboard-the-indonesia-flight-that-crashed-1758120-2021-01-11, Aerial view of farmers' protest near Delhi's Singhu border,6-Jan-21,6-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-old-clip-of-man-blackening-hindi-text-on-signboard-linked-to-farmers-stir-1757943-2021-01-11," The Winter 2020 edition of National Geographic magazine is dedicated to the farmer's protest, with a cover image of a farmer wearing a turban",5-Jan-21,5-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-obama-never-warned-africans-against-covid-19-vaccines-from-us-europe-1757718-2021-01-10, Youth at farmers' protest holds up placard demanding release of separatist Kashmiri leaders,5-Jan-21,5-Jan-21
https://www.indiatoday.in//fact-check/video/is-this-farmers-protest-supporter-a-phony-ex-soldier-1757529-2021-01-10, These are JNU students questioning why a Hindu woman should wear saree and sindoor,4-Jan-21,4-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-visualisation-of-a-project-in-belgium-passed-off-as-swanky-ambedkar-library-in-us-1757515-2021-01-09, Video captures moment a farmer collapsed and died at Singhu Border during the ongoing protests,4-Jan-21,4-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-know-truth-behind-google-self-driving-bicycle-1757445-2021-01-09, Picture shows mammatus clouds formed over Mumbai,4-Jan-21,4-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-no-centre-has-not-removed-the-nationality-column-from-indian-passports-1757293-2021-01-08, Muslims in Pakistan started “Mandir Banao” campaign after a Hindu temple was destroyed recently in a village in Khyber Pakhtunkhwa province,4-Jan-21,4-Jan-21
https://www.indiatoday.in//fact-check/video/fact-check-is-this-an-aerial-shot-of-farmers-protest-ground-at-singhu-border-1757255-2021-01-08," According to ""Dawn"", a Pakistani pilot was caught urinating inside a fighter jet",3-Jan-21,3-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-ex-army-man-s-video-in-support-of-farmers-protest-shared-with-misleading-claims-1756947-2021-01-08, The Indian government approved for pharmacists in the country to open clinics and also prescribe medicine to patients,2-Jan-21,2-Jan-21
https://www.indiatoday.in//fact-check/story/-ssc-notice-on-new-tier-0-level-exam-to-deal-with-server-woes-fake-1756925-2021-01-07, Delhi CM Arvind Kejriwal offered namaz in Delhi's Jama Masjid wearing a skull cap on the first day of the New Year,1-Jan-21,1-Jan-21
https://www.indiatoday.in//fact-check/story/this-batman-wanted-to-save-city-but-video-not-capitol-hill-1756915-2021-01-07, Kerala has decided to ban Jio’s Internet services from 2021,1-Jan-21,1-Jan-21
https://www.indiatoday.in//fact-check/story/fact-check-after-capitol-hill-siege-by-trump-supporters-merkel-s-parody-tweet-goes-viral-1756809-2021-01-07, Video shows Jio tower set on fire as part of the farmers’ agitation,31-Dec-20,31-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-picture-of-2013-kumbh-mela-gathering-passed-off-as-farmers-protest-1756553-2021-01-06, Prime Minister Narendra Modi said the first metro train in the country was started due to efforts by Atal Bihari Vajpayee,30-Dec-20,30-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-fake-national-geographic-magazine-cover-featuring-farmers-protest-goes-viral-1756171-2021-01-05, Platform tickets in Pune now have “Adani Railway” written on them with the tagline that Railways is now the private property of Adani Group,27-Dec-20,27-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-placard-seeking-release-of-kashmiri-separatists-is-not-from-farmers-protest-1756164-2021-01-05," Image shows Prime Minister Narendra Modi sitting on stairs with the staff members of the Prime Minister’s Office, some of whom are peons",26-Dec-20,26-Dec-20
https://www.indiatoday.in//fact-check/story/picture-of-pride-parade-kolkata-goes-viral-jnu-protest-hindu-culture-1755869-2021-01-04, US hospitals are being locked down as some Covid patients have begun eating other patients after receiving the vaccine shot,25-Dec-20,25-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-farmer-seen-collapsing-on-video-at-singhu-border-has-not-passed-away-1755846-2021-01-04, Pictures of sacks with Jio logos on them are evidence that Reliance Jio is now venturing into trading of food grains,25-Dec-20,25-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-netizens-mistake-artwork-for-cloud-pattern-over-mumbai-1755764-2021-01-04, This is the beautiful view of Varanasi along the Ganges,24-Dec-20,24-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-mandir-banao-campaign-in-pakistan-1755667-2021-01-04, Video shows a crazy auto-rickshaw race in India,24-Dec-20,24-Dec-20
https://www.indiatoday.in//fact-check/story/fake-news-pakistan-pilot-urinating-f-16-cockpit-shared-dawn-report-1755450-2021-01-03, Picture captures a major protest held in Paris recently against coronavirus restrictions,23-Dec-20,23-Dec-20
https://www.indiatoday.in//fact-check/story/indian-government-has-not-approved-pharmacists-to-run-clinics-in-country-1755320-2021-01-02, The Supreme Court of Nepal has criminalised the use of loudspeakers at mosques,23-Dec-20,23-Dec-20
https://www.indiatoday.in//fact-check/story/kejriwal-did-not-begin-new-year-2021-by-offering-namaz-at-jama-masjid-1755152-2021-01-01, Picture shows the runway of Dubai airport decorated with lights resembling a Christmas tree,22-Dec-20,22-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-no-kerala-has-not-banned-jio-internet-services-in-the-state-1754996-2021-01-01," Tiffany Dover, the nurse in Tennessee, United States, who fainted after receiving her first dose of the Pfizer/BioNTech Covid-19 vaccine, is now dead",22-Dec-20,22-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-a-jio-tower-set-on-fire-amid-farmers-protest-1754840-2020-12-31, Video shows Hindus in West Bengal being attacked by Rohingyas,22-Dec-20,22-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-pm-modi-never-said-vajpayee-started-the-first-metro-in-india-1754604-2020-12-30, Shaheen Bagh dadi Bilkis Bano who had reached Singhu border to join the farmers’ protest on December 1 has since been in jail,21-Dec-20,21-Dec-20
https://www.indiatoday.in//fact-check/video/don-t-be-spooked-by-this-cnn-visual-that-claims-covid-vaccine-turns-people-into-zombies-1754300-2020-12-29, The century-old bell tower of Rabindranath Tagore's Visva Bharati University in West Bengal's Santiniketan was demolished to ensure security before Amit Shah's December 20 visit to the campus,20-Dec-20,20-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-picture-of-platform-ticket-with-adani-railway-on-it-is-morphed-1753643-2020-12-27," Image shows a 5,000-year-old temple discovered during a road widening exercise in Ayodhya",19-Dec-20,19-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-no-this-picture-of-narendra-modi-is-not-with-the-staff-of-prime-minister-s-office-1753412-2020-12-26, Video shows Australian cricketer Ricky Ponting singing Bollywood hit song “mitwa” and boxer George Foreman playing tabla,19-Dec-20,19-Dec-20
https://www.indiatoday.in//fact-check/story/morphed-cnn-visual-claiming-covid-vaccine-turns-people-into-zombies-1753195-2020-12-25," Picture of Prime Minister Narendra Modi bowing before Priti Adani, wife of industrialist Gautam Adani",17-Dec-20,17-Dec-20
https://www.indiatoday.in//fact-check/video/us-nurse-who-fainted-covid-19-vaccine-shot-not-dead-1753059-2020-12-25," Chinese President Xi Jinping, US President-elect Joe Biden and US Vice- President-elect Kamala Harris have been named Time magazine's 'Person of the Year' for 2020",17-Dec-20,17-Dec-20
https://www.indiatoday.in//fact-check/story/reliance-jio-sacks-food-grain-farmers-protest-fact-check-1752962-2020-12-25, These pro-Khalistan posters and banners were raised during the ongoing farmers’ agitation,16-Dec-20,16-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-picture-of-dubai-passed-off-as-varanasi-after-pm-modi-s-beautification-drive-1752861-2020-12-24, Sudanese model Ayuol Manyok got married to herself since she got fed up with men,16-Dec-20,16-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-this-thrilling-race-between-auto-rickshaws-is-not-from-india-1752858-2020-12-24, Video of a Pakistani journalist praising Prime Minister Narendra Modi,16-Dec-20,16-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-fifa-world-cup-win-celebrations-in-paris-viral-as-march-against-covid-curbs-1752515-2020-12-23, Images show a vegetable supermarket run exclusively by farmers in Bengaluru,15-Dec-20,15-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-supreme-court-of-nepal-has-not-criminalised-loudspeakers-in-mosques-1752499-2020-12-23," As per the 2018 National Crime Records Bureau (NCRB) data, West Bengal reported the highest number of rapes in the country",15-Dec-20,15-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-this-christmas-tree-lighting-is-not-at-dubai-airport-1752165-2020-12-22, This is a Kashmiri boy whose picture has gone viral on social media because of his close resemblance to Shah Rukh Khan,14-Dec-20,14-Dec-20
https://www.indiatoday.in//fact-check/story/a-viral-message-on-social-media-claims-that-tiffany-dover-the-nurse-in-tennessee-united-states-who-fainted-after-receiving-her-first-dose-of-the-pfizer-biontech-1752156-2020-12-22, Pfizer’s first Covid-19 vaccination was staged,13-Dec-20,13-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-social-media-gives-rohingya-angle-to-attack-on-bjp-leaders-in-bengal-1752143-2020-12-22, Video shows pro-Pakistan and pro-Khalistan slogans raised at a protest in London held in support of the ongoing farmers' agitation in Delhi,12-Dec-20,12-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-shaheen-bagh-dadi-bilkis-bano-is-not-in-jail-for-meeting-farmers-1751731-2020-12-21, Image shows farmers protesting against the farm bills in Delhi demanding the release of JNU student Sharjeel Imam who was booked for unlawful activities,11-Dec-20,11-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-iconic-bell-tower-in-tagore-varsity-was-not-razed-due-to-amit-shah-visit-1751446-2020-12-20, Video shows AAP leaders protesting against the alleged house arrest of Delhi CM Arvind Kejriwal after he met the farmers protesting at the Singhu border,11-Dec-20,11-Dec-20
https://www.indiatoday.in//fact-check/story/this-is-not-a-5-000-year-old-temple-discovered-during-road-widening-in-ayodhya-1751208-2020-12-19, Picture of Turkish immigrant family when they newly arrived in Germany,10-Dec-20,10-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-no-this-is-not-george-foreman-and-ricky-ponting-singing-a-popular-bollywood-song-1751002-2020-12-19," Barack Obama, Melinda Gates and US infectious diseases expert Anthony Fauci were seen at a Wuhan lab in China in 2015",9-Dec-20,9-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-pm-modi-is-not-greeting-gautam-adani-s-wife-in-this-viral-picture-1750581-2020-12-17, Video shows protesters carrying swords and raising pro-Khalistan slogans during the ongoing farmers’ agitation,9-Dec-20,9-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-altered-cover-image-of-time-shows-xi-jinping-as-person-of-the-year-1750546-2020-12-17," A day before Bharat Bandh, Amarinder Singh met Mukesh Ambani to discuss investment in Punjab",8-Dec-20,8-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-old-images-of-pro-khalistan-demonstrations-linked-to-farmers-protests-1750221-2020-12-16," Video shows 20,000 Nihang Sikh warriors on 2,000 horses on their way to join protesting farmers near Delhi",8-Dec-20,8-Dec-20
https://www.indiatoday.in//fact-check/story/fact-check-this-sudanese-model-didn-t-marry-herself-after-getting-fed-up-of-men-1750211-2020-12-16," In the backdrop of farmers' protests, former US President Barack Obama tweeted an image with Narendra Modi saying he now feels ashamed of shaking hands with him",8-Dec-20,8-Dec-20
https://www.indiatoday.in//fact-check/story/no-this-is-not-a-pakistani-journalist-praising-pm-modi-1750195-2020-12-16, Video shows defence minister Rajnath Singh addressing the ongoing farmers’ protest at the Delhi border,7-Dec-20,7-Dec-20
