Links,Claims,Date,
https://www.boomlive.in/fake-news/no-bill-gates-did-not-say-this-about-india-and-its-people-10288,"Photo from Tonk District, Rajasthan, where a 13-year-old girl was burnt alive after being raped by Rizwan Ansari",21 Oct 2020 9:45 AM GMT,21-Oct-20
https://www.boomlive.in/fake-news/false-claims-linked-to-former-rbi-gov-y-v-reddy-about-indian-economy-10287,Video shows woman beaten up in Uttar Pradesh for drinking water from a public well,21 Oct 2020 9:15 AM GMT,21-Oct-20
https://www.boomlive.in/fake-news/hyderabad-floods-old-photos-falsely-shared-as-congress-leaders-partying-10284,Women being kidnapped in Uttar Pradesh in broad daylight.,20 Oct 2020 3:04 PM GMT,20-Oct-20
https://www.boomlive.in/fake-news/no-ncp-leader-sanjay-shinde-was-not-an-accused-in-palghar-lynching-case-10283,Photos show a Punjab Police woman constable who was raped in Punjab,20 Oct 2020 2:46 PM GMT,20-Oct-20
https://www.boomlive.in/fake-news/2018-video-of-attack-on-bihar-cms-cavalcade-revived-ahead-of-polls-10271,Video shows Hathras victim being felicitated,20 Oct 2020 12:33 PM GMT,20-Oct-20
https://www.boomlive.in/fake-news/fake-alert-jama-masjid-did-not-issue-a-fatwa-against-tanishq-10251,Image shows the recently inaugurated Atal Tunnel,19 Oct 2020 11:13 AM GMT,19-Oct-20
https://www.boomlive.in/fake-news/fake-account-impersonating-neet-topper-akanksha-singh-stirs-bigotry-10250,Uttar Pradesh chief minister Yogi Adityanath said Thakurs are hot blooded so they tend to make mistakes.,19 Oct 2020 10:35 AM GMT,19-Oct-20
https://www.boomlive.in/fake-news/viral-clip-of-bjp-candidate-being-greeted-with-shoe-garland-is-from-mp-10243,Video shows Congress leader Rahul Gandhi being dragged by the police,18 Oct 2020 4:47 PM GMT,18-Oct-20
https://www.boomlive.in/fake-news/2018-image-of-dilip-ghosh-on-hospital-bed-revived-with-covid-19-spin-10240,"Tweet shows Akshay Kumar tweeted condolences at 5.21 am on June 14, 2020, hours before Sushant Singh Rajputs death.",18 Oct 2020 3:23 PM GMT,18-Oct-20
https://www.boomlive.in/fake-news/did-avoiding-the-future-plague-psa-predict-covid-19-pandemic-10237,Woman covers herself in barbed wire to protest against the Hathras case,18 Oct 2020 12:40 PM GMT,18-Oct-20
https://www.boomlive.in/fake-news/video-of-woman-vandalising-shop-viral-with-false-communal-spin-10235,Photo shows Hathras gangrape accused Sandeeps father with senior BJP leaders,17 Oct 2020 6:04 PM GMT,17-Oct-20
https://www.boomlive.in/fake-news/bihar-minister-shares-photo-from-hyderabad-to-show-development-in-state-10231,Indian Armys Lieutenant General Taranjit Singh has been arrested on charges of sedition against the Modi government,17 Oct 2020 1:29 PM GMT,17-Oct-20
https://www.boomlive.in/fake-news/local-road-dispute-in-hp-falsely-shared-as-uttarakhand-with-communal-spin-10229,UP CM Yogi Adityanath watching Hathras victim’s ‘live’ cremation,17 Oct 2020 12:05 PM GMT,17-Oct-20
https://www.boomlive.in/fake-news/neet-2020-satire-post-claiming-5-toppers-are-muslims-goes-viral-10226,Aditya Pancholi disguised himself as a cop to enter Sushant Singh Rajputs house and destroy evidence,17 Oct 2020 10:32 AM GMT,17-Oct-20
https://www.boomlive.in/fake-news/dated-photo-of-rahul-and-priyanka-gandhi-shared-with-misleading-claim-10223,Video claims that the NDTV reporter seen rolling on the ground is Ravish Kumar,16 Oct 2020 1:22 PM GMT,16-Oct-20
https://www.boomlive.in/fake-news/no-rahul-gandhi-did-not-call-himself-indias-biggest-fool-in-speech-10222,"Bank have shut without the NRC in Manipur, UP and Bihar",16 Oct 2020 1:22 PM GMT,16-Oct-20
https://www.boomlive.in/fake-news/mp-congress-includes-mock-drill-video-to-target-cm-shivraj-singh-chouhan-10214,"UP CM Yogi Adityanath said, ‘our job is to save cows, not women.’",16 Oct 2020 11:46 AM GMT,16-Oct-20
https://www.boomlive.in/fake-news/no-this-is-not-naxal-bhabhi-photographed-with-bhim-army-chief-10209,Amit Shah has flown to New York in an ambulance to be treated for avian sarcoma,16 Oct 2020 7:31 AM GMT,16-Oct-20
https://www.boomlive.in/fake-news/7-year-old-photo-of-a-mexican-politician-viral-with-misleading-context-10198,Video shows BJP MP Harsh Vardhan being beaten by public,15 Oct 2020 2:20 PM GMT,15-Oct-20
https://www.boomlive.in/fake-news/no-forbes-did-not-name-rahul-gandhi-on-a-most-educated-leaders-list-10189,Post claims that the image shows the Hathras gangrape victim,15 Oct 2020 9:29 AM GMT,15-Oct-20
https://www.boomlive.in/fake-news/ecuador-video-falsely-shared-as-saudi-colonel-killed-for-khashoggi-murder-10178,Image claims Islamic cleric arranges drinks while travelling by flights,14 Oct 2020 11:50 AM GMT,14-Oct-20
https://www.boomlive.in/fake-news/photo-of-goa-congress-leader-falsely-shared-as-naxal-bhabhi-in-hathras-10161,Video shows a ship passing the Bhavnagar to Bharuch sea route,13 Oct 2020 9:41 AM GMT,13-Oct-20
https://www.boomlive.in/fake-news/morphed-photo-showing-police-protest-against-lathi-charging-revived-10146,"Video shows Omprakash Shete, current OSD with CM of Maharashtra and Head of Medical Assistance Cell",12 Oct 2020 8:05 AM GMT,12-Oct-20
https://www.boomlive.in/fake-news/viral-video-of-grief-stricken-rickshaw-puller-is-from-bangladesh-10137,Farmers attacked BJP MP Rajkumar Saini while protesting farm reform bills,11 Oct 2020 3:46 PM GMT,11-Oct-20
https://www.boomlive.in/fake-news/photo-of-swara-bhasker-zeeshan-ayyub-with-anti-mamata-poster-is-edited-10136,Image shows Deepika Padukone supported ongoing farmers agitation,11 Oct 2020 1:22 PM GMT,11-Oct-20
https://www.boomlive.in/fake-news/no-priyanka-gandhi-vadra-is-not-hugging-naxal-bhabhi-in-this-photo-10135,People injured during farmers protest that is not being covered by the mainstream media,11 Oct 2020 11:22 AM GMT,11-Oct-20
https://www.boomlive.in/fake-news/video-of-father-asking-daughter-to-not-marry-viral-with-communal-claim-10131,CEO/Founder of Himalaya Drug Company Mr M Manal gives a provocative speech,10 Oct 2020 3:29 PM GMT,10-Oct-20
https://www.boomlive.in/fake-news/edited-photo-of-woman-holding-a-placard-with-communal-claims-revived-10129,Osama Bin Ladens daughter Joya converted to Hinduism and married Bhojpuri actor Pradeep Maurya.,10 Oct 2020 11:23 AM GMT,10-Oct-20
https://www.boomlive.in/fake-news/tv9-bharatvarsh-runs-arma-3-clip-as-armenia-azerbaijan-war-footage-10120,Photo shows farmers protesting in Delhi against Farm Bills 2020,9 Oct 2020 1:07 PM GMT,9-Oct-20
https://www.boomlive.in/fake-news/hoax-of-mulayam-singh-yadavs-death-surfaces-as-namesake-passes-away-10115,Visuals show protests by farmers against the new farm bills passed by the government.,9 Oct 2020 10:52 AM GMT,9-Oct-20
https://www.boomlive.in/fake-news/bjp-entrant-shreyasi-singh-is-not-the-daughter-of-congresss-digvijay-singh-10096,Sonia Gandhi is among the 12 richest politicians in the World,8 Oct 2020 10:30 AM GMT,8-Oct-20
https://www.boomlive.in/fake-news/factchecking-yogi-adityanaths-claims-on-crimes-against-women-in-up-10094,Photos show a case of love jihad where a woman from Kerala was beaten by her husband,8 Oct 2020 8:28 AM GMT,8-Oct-20
https://www.boomlive.in/fake-news/dilip-ghosh-tweets-photo-from-bihar-as-west-bengal-farmers-supporting-bjp-10093,Adani Logistics has set up a silo after passage of the farm bills in Parliament,8 Oct 2020 8:05 AM GMT,8-Oct-20
https://www.boomlive.in/fake-news/no-viral-photo-does-not-show-interiors-of-air-india-one-10085,Image shows Rakhi Sawant embraced Pakistani flag in a camp in Pakistan,7 Oct 2020 3:17 PM GMT,7-Oct-20
https://www.boomlive.in/fake-news/2016-video-resurfaces-as-assault-on-congress-leader-for-sexist-comments-10080,Photo from recent farmer protests shows a policeman pointing a gun at a farmer,7 Oct 2020 12:54 PM GMT,7-Oct-20
https://www.boomlive.in/fake-news/unrelated-video-passed-off-as-hathras-victims-mother-assaulted-by-police-10077,PMJJBY And PMSBY can be claimed for COVID-19 deaths,7 Oct 2020 10:09 AM GMT,7-Oct-20
https://www.boomlive.in/fake-news/image-of-rape-accused-in-madhya-pradesh-falsely-linked-to-hathras-case-10074,Video shows crowd at Shivraj Singh Chouhans rally chanted Kamal Nath,7 Oct 2020 9:02 AM GMT,7-Oct-20
https://www.boomlive.in/fake-news/photo-of-charred-body-viral-with-false-communal-spin-10067,"City bus plying in Columbia, America has image of Dr BR Ambedkar and his wife across it.",6 Oct 2020 11:52 AM GMT,6-Oct-20
https://www.boomlive.in/fake-news/video-of-minor-in-gujarat-assaulted-by-family-viral-as-uttar-pradesh-10060,Images show police brutality against protesters demanding jobs in Uttar Pradesh in September 2020,6 Oct 2020 8:04 AM GMT,6-Oct-20
https://www.boomlive.in/fake-news/abduction-video-from-karnataka-viral-as-uttar-pradesh-10052,Images show Shweta Bachchan partying.,5 Oct 2020 12:28 PM GMT,5-Oct-20
https://www.boomlive.in/fake-news/photos-of-punjab-cop-killed-in-hit-and-run-case-peddled-as-rape-victim-10046,Image shows Amitabh Bachchan with Dawood Ibrahim,5 Oct 2020 9:14 AM GMT,5-Oct-20
https://www.boomlive.in/fake-news/unrelated-video-of-woman-being-felicitated-viral-with-hathras-twist-10041,The BJP could not field its candidate from Kangana Ranauts constituency because the seat was allotted to alliance partner Shiv Sena.,4 Oct 2020 2:52 PM GMT,4-Oct-20
https://www.boomlive.in/fake-news/2012-photo-from-california-falsely-shared-as-images-of-atal-tunnel-10039,Photo shows recent farmer protests in Haryana against the Central Government over agriculture-related ordinances,4 Oct 2020 12:47 PM GMT,4-Oct-20
https://www.boomlive.in/fake-news/up-cm-did-not-say-thakurs-make-mistakes-screenshot-is-edited-10035,Sudarshan News claims that Union Public Service Commission shows favoritism towards Muslim candidates appearing for civil services exam,4 Oct 2020 11:03 AM GMT,4-Oct-20
https://www.boomlive.in/fake-news/puducherry-cm-pays-tribute-to-woman-misidentified-as-hathras-victim-10032,Amul creates an ad featuring Urmila Matondkar,3 Oct 2020 12:33 PM GMT,3-Oct-20
https://www.boomlive.in/fake-news/video-of-aap-leader-heckled-by-delhi-police-viral-as-rahul-gandhi-10031,"Video shows leopard walking in a balcony outside a room in Taj Hotel, Ranthambore, Rajasthan.",3 Oct 2020 11:37 AM GMT,3-Oct-20
https://www.boomlive.in/fake-news/no-akshay-kumar-did-not-tweet-condolences-before-ssrs-death-10030,Shiv Senas men assaulted and tonsured a mans head for criticising Uddhav Thackeray,3 Oct 2020 10:27 AM GMT,3-Oct-20
https://www.boomlive.in/fake-news/photo-of-sri-lankan-artist-viral-as-protest-against-hathras-incident-10027,Pictures shows actor Jackie Chan after he returned from Hajj,3 Oct 2020 5:44 AM GMT,3-Oct-20
https://www.boomlive.in/fake-news/hathras-incident-photo-of-up-bjp-leader-peddled-as-accuseds-father-10021,Video shows IDBI Bank manager beaten by Shiv Sena workers,2 Oct 2020 1:57 PM GMT,2-Oct-20
https://www.boomlive.in/fake-news/indian-army-rubbishes-claim-of-lt-general-taranjit-singh-being-arrested-10017,Image claims Amitabh Bachchans went to Haji Ali Dargah after recovering from Covid-19,2 Oct 2020 11:42 AM GMT,2-Oct-20
https://www.boomlive.in/fake-news/photo-of-yogi-adityanath-watching-hathras-victims-cremation-is-fake-10012,Secret recording shows Teesta Setalvad and activists calling PFI dangerous,2 Oct 2020 9:23 AM GMT,2-Oct-20
https://www.boomlive.in/fake-news/debunked-aditya-pancholi-did-not-appear-as-a-cop-at-ssrs-house-10005,Image shows Kangana Ranaut with gangster Abu Salem,1 Oct 2020 3:10 PM GMT,1-Oct-20
https://www.boomlive.in/fake-news/thats-not-ravish-kumar-in-this-viral-video-mocking-him-10002,"Photo shows Sudha Murty, founder of Infosys Foundation selling vegetables at a temple",1 Oct 2020 2:52 PM GMT,1-Oct-20
https://www.boomlive.in/fake-news/false-social-media-claims-that-bank-accounts-to-be-shut-without-nrc-10000,Madan Sharma worked in the merchant navy and not Indian Navy,1 Oct 2020 12:09 PM GMT,1-Oct-20
https://www.boomlive.in/fake-news/no-yogi-adityanath-did-not-say-our-job-to-save-cows-not-women-9999,Photo shows Indian MI 17 Helicopter has crashed in Ladakh,1 Oct 2020 9:16 AM GMT,1-Oct-20
https://www.boomlive.in/fake-news/viral-message-falsely-claims-amit-shah-is-in-ny-to-treat-avian-sarcoma-9981,Viral image claims actor Amitabh Bachchan justified BMCs demolition of Kangana Ranauts office,30 Sep 2020 1:29 PM GMT,30-Sep-20
https://www.boomlive.in/fake-news/2016-video-falsely-shared-as-health-minister-harsh-vardhan-assaulted-9971,Shiv Sena leader Sanjay Raut dancing at a rally in 2007.,30 Sep 2020 10:21 AM GMT,30-Sep-20
https://www.boomlive.in/fake-news/no-this-is-not-a-photo-of-the-deceased-hathras-victim-9970,Images show the aftermath of an Indian Air Force Rafale jet crash which killed two pilots.,30 Sep 2020 9:37 AM GMT,30-Sep-20
https://www.boomlive.in/fake-news/image-of-pakistani-politician-with-alcohol-in-flight-is-morphed-9956,Photo shows the murder of a Hindu woman after getting married due to Love Jihad,29 Sep 2020 12:25 PM GMT,29-Sep-20
https://www.boomlive.in/fake-news/cruise-ship-crossing-corinth-canal-in-greece-viral-as-gujarat-9954,BJP leader Sambit Patra claimed that no one protested when terrorist Ajmal Kasab was fed biryani in jail,29 Sep 2020 10:11 AM GMT,29-Sep-20
https://www.boomlive.in/fake-news/govt-official-breaks-down-over-maharashtras-covid-crisis-a-factcheck-9949,Former Tata Steel MD Jamshed Irani slammed Shiv Sena leader Sanjay Raut in viral WhatsApp audio clip.,28 Sep 2020 3:34 PM GMT,28-Sep-20
https://www.boomlive.in/fake-news/2016-video-of-ink-attack-on-bjp-mp-falsely-linked-to-farmer-protests-9945,Nita Ambani said Ambani family will give Rs 200 crore to Kangana Ranaut for building a new studio,28 Sep 2020 1:14 PM GMT,28-Sep-20
https://www.boomlive.in/fake-news/image-of-deepika-padukone-in-solidarity-with-farmers-protest-is-morphed-9944,Asha Ranaut tweeted ‘you havent crushed my daughter’s office but Bal Thackeray’s soul,28 Sep 2020 12:46 PM GMT,28-Sep-20
https://www.boomlive.in/fake-news/images-from-gold-smuggling-protest-in-kerala-viral-as-farmers-protest-9940,"Photo shows mosque built in the middle of a road in Bandra, Mumbai",27 Sep 2020 4:12 PM GMT,27-Sep-20
https://www.boomlive.in/fake-news/no-the-man-in-this-viral-clip-is-not-the-owner-of-himalaya-drug-co-9938,Image shows Asansol Municipal Corporation has no hording texted in Bangla,27 Sep 2020 2:35 PM GMT,27-Sep-20
https://www.boomlive.in/fake-news/photo-of-bhojpuri-singer-peddled-as-osama-bin-ladens-son-in-law-9928,Images and video of car convoy shows Karni Sena traveling to Mumbai in 1000 cars to support Kangana Ranaut.,27 Sep 2020 2:30 AM GMT,27-Sep-20
https://www.boomlive.in/fake-news/farmer-protest-photo-of-2018-delhi-farmers-march-viral-as-recent-9923,Video shows Christian prayers offered at the Rafael aircraft induction ceremony,26 Sep 2020 2:15 PM GMT,26-Sep-20
https://www.boomlive.in/fake-news/visuals-from-old-unrelated-farmer-protests-viral-as-recent-9907,Video shows a BJP leader and his son creating ruckus after getting rejecting in Dance India Dance,25 Sep 2020 3:37 PM GMT,25-Sep-20
https://www.boomlive.in/fake-news/fake-claim-of-sonia-gandhi-among-worlds-richest-politicians-revived-9906,Video shows Jihadis violating a Hindu Girl in Kerala,25 Sep 2020 3:20 PM GMT,25-Sep-20
https://www.boomlive.in/fake-news/photos-of-bangladesh-domestic-abuse-victim-viral-with-communal-spin-as-kerala-9903,"Rhea Chakrabortys father Indrajit Chakraborty said ‘I Should Die, No Father Can Bear Injustice On His Daughter’",25 Sep 2020 11:34 AM GMT,25-Sep-20
https://www.boomlive.in/fake-news/no-an-adani-food-silo-has-not-come-up-after-passage-of-agri-bills-9891,Sushant Singh Rajput conceptualised the upcoming mobile game Fau-G.,24 Sep 2020 3:10 PM GMT,24-Sep-20
https://www.boomlive.in/fake-news/photos-of-rakhi-sawant-with-pakistan-flag-viral-with-misleading-claims-9887,Amartya Sen says banning of #PUBG will ruin the Indian economy,24 Sep 2020 10:02 AM GMT,24-Sep-20
https://www.boomlive.in/fake-news/farm-bills-protest-2013-photo-shared-as-recent-9878,Video showing a woman physically abusing a child in Mumbai,23 Sep 2020 3:37 PM GMT,23-Sep-20
https://www.boomlive.in/fake-news/insurance-claims-for-covid-19-deaths-only-under-pmjjby-not-pmsby-9875,Video shows a woman being killed by hitting an axe on her head in India,23 Sep 2020 2:09 PM GMT,23-Sep-20
https://www.boomlive.in/fake-news/mp-congress-tweets-doctored-clip-of-shivraj-singh-chouhans-rally-9840,Image shows two brothers and one sister who are IPS officers from the same family.,21 Sep 2020 12:01 PM GMT,21-Sep-20
https://www.boomlive.in/fake-news/image-of-bus-with-br-ambedkar-and-his-wifes-photo-across-it-is-fake-9829,Kangana Ranaut calls for boycott of The Kapil Sharma Show since it is produced by actor Salman Khan,20 Sep 2020 1:33 PM GMT,20-Sep-20
https://www.boomlive.in/fake-news/2018-images-from-protest-in-lucknow-revived-with-unemployment-twist-9827,Raj Thackeray tweeted that Kangana Ranaut is welcome in Mumbai on September 9 and challenged Sanjay Raut.,20 Sep 2020 11:17 AM GMT,20-Sep-20
